Sulfur dioxide,Carbon monoxide,Ozone,PM10,Nitrogen oxides,Nitric Oxide,Nitrogen dioxide,Total Hydrocarbon,Non-hydrocarbon,Wind Speed,Wind Direction,Ambient temperature,Rainfall,Methane,PM2.5,Relative humidity,Hourly Wind speed Vectors,Hourly Wind Direction Vectors
2.4,0.47,27.0,20.0,8.7,1.0,7.0,2.14,0.09,3.3,39.0,14.8,1.5,2.04,19.0,94.0,2.9,40.0
2.6,0.47,26.0,10.0,8.5,1.1,7.0,2.11,0.07,3.2,29.0,14.3,3.5,2.04,11.0,94.0,2.7,45.0
2.8,0.44,26.0,7.0,9.5,1.2,8.0,2.1,0.07,2.9,40.0,14.0,4.0,2.02,9.0,95.0,2.7,37.0
2.8,0.53,27.0,6.0,11.7,1.5,10.0,2.12,0.08,2.6,38.0,13.7,6.0,2.04,9.0,94.0,2.5,41.0
3.2,0.57,29.0,5.0,14.9,1.8,13.0,2.15,0.1,3.5,42.0,13.7,3.0,2.04,6.0,93.0,2.8,39.0
3.3,0.54,32.0,4.0,14.8,2.1,12.0,2.14,0.1,3.8,38.0,14.1,0.0,2.04,6.0,89.0,3.2,38.0
3.0,0.52,30.0,7.0,16.5,2.6,13.0,2.16,0.12,3.6,30.0,14.6,0.0,2.04,10.0,88.0,3.3,34.0
3.1,0.46,31.0,6.0,17.0,2.8,14.0,2.14,0.12,4.0,26.0,15.4,0.0,2.02,12.0,85.0,3.4,28.0
3.3,0.36,36.0,13.0,14.0,2.5,11.0,2.06,0.08,3.7,43.0,15.9,0.0,1.99,14.0,81.0,3.2,36.0
2.8,0.3,38.0,16.0,10.5,2.0,8.0,2.02,0.06,4.0,45.0,16.1,0.0,1.97,13.0,76.0,3.4,42.0
2.8,0.32,36.0,18.0,11.4,2.1,9.0,2.04,0.08,3.2,31.0,16.3,0.0,1.97,11.0,77.0,3.1,35.0
2.7,0.34,33.0,23.0,13.6,1.8,11.0,2.06,0.09,3.9,30.0,15.9,0.0,1.98,20.0,81.0,2.9,32.0
2.6,0.35,32.0,21.0,15.0,1.8,13.0,2.06,0.1,4.0,26.0,15.4,0.0,1.97,19.0,83.0,3.5,29.0
2.9,0.36,31.0,28.0,14.6,1.6,12.0,2.06,0.09,3.9,27.0,15.3,0.0,1.98,10.0,83.0,3.1,32.0
2.6,0.35,31.0,16.0,13.4,1.5,11.0,2.06,0.09,3.2,42.0,15.3,0.0,1.98,12.0,81.0,2.8,37.0
2.6,0.32,33.0,18.0,11.0,1.3,9.0,2.04,0.07,3.7,50.0,15.3,0.0,1.97,18.0,79.0,3.0,45.0
2.3,0.31,33.0,21.0,10.8,1.4,9.0,2.04,0.07,3.4,42.0,15.3,0.0,1.97,11.0,79.0,2.6,49.0
2.6,0.28,33.0,16.0,10.3,1.3,9.0,2.02,0.06,3.4,48.0,15.3,0.0,1.97,10.0,80.0,2.5,41.0
2.5,0.26,34.0,11.0,9.1,1.1,7.0,2.04,0.06,2.6,31.0,15.4,0.0,1.98,14.0,79.0,2.1,41.0
2.8,0.24,34.0,12.0,8.1,1.1,7.0,2.04,0.05,2.4,46.0,15.6,0.0,1.99,9.0,78.0,2.1,35.0
2.6,0.24,34.0,12.0,7.7,1.1,6.0,2.04,0.05,2.7,22.0,15.8,0.0,1.99,8.0,78.0,1.9,34.0
1.2,0.21,35.0,12.0,6.9,1.1,5.0,2.02,0.03,1.8,42.0,15.9,0.0,1.99,7.0,79.0,1.7,44.0
1.1,0.21,34.0,12.0,6.5,1.0,5.0,2.06,0.04,1.5,46.0,16.0,0.0,2.02,8.0,80.0,1.5,41.0
1.1,0.21,31.0,9.0,7.8,1.0,6.0,2.12,0.05,0.4,32.0,16.0,0.0,2.06,7.0,81.0,0.9,47.0
1.0,0.21,27.0,7.0,10.1,0.9,9.0,2.14,0.06,0.5,134.0,16.1,0.0,2.08,4.0,82.0,0.7,62.0
0.6,0.21,28.0,8.0,8.5,1.0,7.0,2.1,0.05,0.7,82.0,15.5,0.0,2.04,4.0,91.0,0.6,77.0
0.8,0.25,21.0,9.0,13.3,1.2,12.0,2.14,0.06,1.1,22.0,15.4,0.0,2.08,4.0,93.0,1.0,40.0
1.0,0.38,14.0,9.0,21.9,2.3,19.0,2.24,0.11,1.3,36.0,15.8,0.0,2.13,7.0,91.0,0.8,38.0
0.8,0.46,18.0,15.0,24.5,2.9,21.0,2.21,0.14,1.7,43.0,16.8,0.0,2.06,9.0,85.0,1.2,39.0
0.8,0.45,17.0,13.0,25.6,4.8,20.0,2.14,0.12,0.5,71.0,17.2,0.0,2.02,10.0,86.0,0.9,60.0
0.3,0.43,18.0,12.0,26.4,5.7,20.0,2.12,0.12,0.3,48.0,17.9,0.0,2.0,9.0,84.0,0.5,72.0
0.2,0.37,25.0,18.0,21.7,4.2,17.0,2.12,0.12,1.6,51.0,18.9,0.0,2.0,5.0,79.0,1.1,42.0
0.0,0.31,31.0,21.0,16.0,2.6,13.0,2.09,0.1,1.0,22.0,19.6,0.0,1.99,6.0,77.0,0.9,38.0
0.1,0.24,36.0,25.0,11.0,1.8,9.0,2.04,0.08,2.7,29.0,18.9,0.0,1.97,7.0,82.0,1.4,39.0
0.0,0.25,35.0,18.0,10.9,2.1,8.0,2.06,0.1,1.6,92.0,19.2,0.0,1.96,8.0,82.0,1.3,42.0
0.1,0.27,31.0,15.0,14.8,2.6,12.0,2.06,0.1,1.8,292.0,20.5,0.0,1.96,5.0,77.0,0.4,14.0
0.0,0.32,27.0,18.0,16.0,1.6,14.0,2.08,0.1,0.8,300.0,19.3,0.0,1.98,9.0,85.0,0.6,304.0
0.0,0.37,26.0,28.0,15.7,1.3,14.0,2.09,0.1,0.4,319.0,18.6,0.0,1.99,12.0,89.0,1.1,296.0
0.0,0.37,25.0,26.0,15.7,0.9,14.0,2.15,0.13,0.3,44.0,18.2,0.0,2.02,9.0,91.0,0.4,36.0
0.2,0.55,15.0,24.0,21.5,1.0,20.0,2.31,0.24,0.5,184.0,18.4,0.0,2.06,12.0,90.0,0.1,69.0
0.0,0.75,5.0,30.0,32.3,2.7,29.0,2.52,0.33,0.4,333.0,18.3,0.0,2.19,16.0,91.0,0.1,340.0
0.1,0.71,3.0,55.0,33.1,4.2,28.0,2.54,0.3,0.3,127.0,18.0,0.0,2.25,35.0,92.0,0.2,163.0
0.0,0.64,1.0,111.0,31.0,4.3,26.0,2.48,0.24,0.3,143.0,17.8,0.0,2.24,85.0,94.0,0.2,160.0
0.0,0.66,0.0,108.0,32.8,5.7,27.0,2.64,0.28,0.7,279.0,17.8,0.0,2.36,77.0,94.0,0.4,241.0
0.0,0.48,1.0,89.0,30.3,5.0,25.0,2.45,0.19,1.2,240.0,17.5,0.0,2.25,61.0,95.0,1.0,259.0
2.1,0.32,6.0,67.0,19.4,1.1,18.0,2.31,0.12,0.9,252.0,17.1,0.0,2.19,41.0,96.0,1.0,244.0
1.6,0.3,12.0,88.0,12.7,0.6,12.0,2.25,0.1,0.3,146.0,17.1,0.0,2.16,74.0,97.0,0.4,196.0
1.5,0.24,17.0,60.0,12.9,0.8,12.0,2.2,0.07,1.2,293.0,16.9,0.0,2.13,37.0,98.0,0.7,279.0
1.6,0.16,30.0,41.0,7.2,0.6,6.0,1.99,0.0,0.5,48.0,16.3,0.0,1.99,10.0,100.0,0.1,335.0
1.6,0.19,27.0,30.0,6.7,0.5,6.0,2.09,0.03,0.7,82.0,16.5,0.0,2.06,10.0,100.0,0.4,98.0
1.7,0.28,11.0,29.0,15.8,1.1,14.0,2.35,0.1,0.4,67.0,16.9,0.0,2.25,18.0,98.0,0.4,78.0
1.8,0.37,8.0,21.0,17.4,3.2,14.0,2.21,0.1,0.7,69.0,17.4,0.0,2.11,19.0,93.0,0.5,50.0
1.8,0.4,14.0,35.0,18.2,5.7,12.0,2.24,0.12,2.2,289.0,18.0,0.0,2.12,31.0,90.0,0.9,295.0
1.6,0.28,24.0,43.0,14.8,3.6,11.0,2.04,0.06,1.9,281.0,17.9,0.0,1.99,18.0,90.0,1.9,292.0
1.7,0.27,30.0,58.0,10.9,1.9,8.0,2.0,0.04,1.0,1.0,17.6,0.0,1.97,22.0,91.0,1.6,297.0
1.6,0.25,34.0,59.0,10.0,1.6,8.0,1.97,0.03,1.7,291.0,17.5,0.0,1.94,15.0,92.0,1.1,297.0
1.2,0.24,42.0,62.0,8.5,1.4,7.0,1.96,0.02,1.1,349.0,17.9,0.0,1.94,19.0,89.0,1.1,307.0
1.0,0.24,43.0,52.0,9.0,1.7,7.0,1.96,0.02,1.4,304.0,19.2,0.0,1.94,13.0,83.0,1.0,292.0
1.4,0.24,45.0,53.0,9.5,1.7,7.0,1.98,0.02,2.7,291.0,20.1,0.0,1.96,19.0,79.0,1.7,294.0
1.7,0.22,47.0,52.0,9.0,1.2,7.0,1.95,0.02,2.6,289.0,17.6,0.0,1.93,19.0,88.0,1.8,299.0
1.3,0.23,49.0,48.0,7.7,0.8,6.0,1.98,0.02,1.4,31.0,16.2,0.0,1.96,18.0,94.0,0.5,334.0
1.4,0.25,48.0,43.0,9.1,0.5,8.0,2.02,0.05,0.7,60.0,16.3,0.0,1.98,16.0,93.0,0.6,41.0
1.2,0.33,42.0,61.0,12.0,0.7,11.0,2.09,0.08,1.0,41.0,16.4,0.0,2.0,27.0,94.0,0.7,44.0
1.5,0.32,38.0,45.0,12.7,0.7,12.0,2.06,0.07,1.5,69.0,16.8,0.0,2.0,27.0,93.0,1.1,67.0
1.5,0.36,29.0,65.0,13.2,0.7,12.0,2.08,0.07,1.0,17.0,17.3,0.0,2.0,30.0,93.0,1.0,63.0
1.6,0.41,21.0,70.0,16.1,0.6,15.0,2.21,0.13,0.5,60.0,17.1,0.0,2.08,37.0,94.0,0.3,334.0
1.8,0.36,23.0,62.0,15.9,0.6,15.0,2.16,0.11,1.2,61.0,16.5,0.0,2.04,47.0,97.0,0.8,46.0
1.9,0.4,19.0,58.0,17.8,0.7,17.0,2.23,0.13,0.7,67.0,16.6,0.0,2.1,41.0,97.0,0.6,58.0
1.7,0.42,15.0,62.0,16.0,0.7,15.0,2.25,0.15,0.7,51.0,17.0,0.0,2.1,46.0,96.0,0.2,91.0
1.7,0.38,14.0,46.0,12.1,0.4,11.0,2.23,0.12,0.6,44.0,16.9,0.0,2.11,32.0,96.0,0.4,48.0
1.7,0.33,19.0,39.0,14.1,0.4,13.0,2.19,0.11,0.8,60.0,16.8,0.0,2.08,37.0,95.0,0.9,38.0
1.7,0.27,23.0,31.0,11.5,0.3,11.0,2.1,0.06,1.0,31.0,16.9,0.0,2.04,25.0,94.0,0.7,36.0
1.8,0.26,30.0,28.0,8.3,0.1,8.0,2.1,0.04,1.1,33.0,16.8,0.0,2.06,26.0,95.0,1.0,35.0
1.6,0.24,30.0,16.0,7.4,0.4,7.0,2.09,0.04,1.3,40.0,17.1,0.0,2.04,19.0,92.0,1.0,54.0
1.7,0.26,27.0,21.0,8.9,0.5,8.0,2.13,0.07,1.2,44.0,17.4,0.0,2.06,16.0,91.0,1.1,37.0
1.8,0.26,27.0,23.0,9.5,0.7,8.0,2.12,0.05,1.5,35.0,17.6,0.0,2.06,15.0,90.0,1.3,32.0
1.9,0.28,29.0,25.0,9.3,0.8,8.0,2.08,0.05,2.1,41.0,18.1,0.0,2.02,19.0,90.0,1.7,37.0
1.6,0.3,28.0,23.0,10.1,1.2,8.0,2.02,0.06,2.3,26.0,18.6,0.0,1.97,22.0,88.0,2.0,27.0
1.5,0.41,25.0,23.0,12.3,1.9,10.0,2.1,0.08,2.3,40.0,18.9,0.0,2.02,16.0,88.0,2.0,32.0
1.5,0.42,33.0,28.0,12.7,2.4,10.0,2.09,0.08,2.7,28.0,20.3,0.0,2.0,20.0,80.0,2.2,35.0
1.8,0.4,42.0,24.0,10.6,1.7,8.0,2.06,0.06,2.4,38.0,21.7,0.0,2.0,16.0,73.0,2.3,34.0
2.5,0.41,49.0,29.0,10.4,1.4,8.0,2.08,0.06,2.4,43.0,22.3,0.0,2.02,24.0,70.0,2.5,35.0
2.2,0.43,49.0,33.0,10.4,1.4,9.0,2.1,0.07,3.8,35.0,21.7,0.0,2.02,21.0,71.0,3.0,36.0
2.3,0.45,46.0,40.0,11.4,1.1,10.0,2.11,0.07,3.8,32.0,21.2,0.0,2.04,17.0,71.0,2.6,33.0
2.2,0.46,43.0,33.0,12.9,1.1,11.0,2.11,0.08,4.1,33.0,20.1,0.0,2.02,23.0,74.0,3.5,29.0
1.9,0.5,41.0,38.0,13.7,0.8,12.0,2.13,0.07,2.5,45.0,19.2,0.0,2.06,24.0,77.0,2.2,43.0
1.5,0.55,39.0,41.0,13.7,0.4,13.0,2.17,0.1,3.0,35.0,18.5,0.0,2.06,21.0,79.0,2.4,34.0
1.7,0.56,44.0,38.0,12.2,0.6,11.0,2.16,0.08,3.0,42.0,18.1,0.0,2.08,30.0,78.0,2.3,47.0
1.8,0.6,44.0,36.0,12.6,0.4,12.0,2.17,0.08,2.7,52.0,18.2,0.0,2.09,30.0,76.0,2.1,53.0
1.7,0.57,50.0,47.0,11.6,0.5,11.0,2.14,0.07,3.2,46.0,17.9,0.0,2.06,35.0,76.0,2.8,45.0
1.7,0.54,51.0,43.0,10.5,0.5,10.0,2.15,0.07,2.2,48.0,17.5,0.0,2.08,32.0,76.0,2.3,47.0
2.0,0.47,50.0,27.0,8.1,0.3,7.0,2.12,0.06,3.2,40.0,17.6,0.0,2.06,22.0,73.0,2.3,45.0
2.4,0.42,50.0,23.0,7.1,0.4,6.0,2.09,0.04,3.5,42.0,17.7,0.0,2.04,20.0,62.0,2.6,45.0
1.4,0.35,54.0,33.0,5.7,0.6,5.0,2.02,0.03,3.3,52.0,17.5,0.0,2.0,20.0,57.0,3.0,48.0
1.6,0.32,54.0,38.0,5.4,0.7,4.0,2.0,0.02,3.5,44.0,17.4,0.0,1.99,22.0,56.0,2.7,45.0
2.1,0.33,55.0,39.0,5.8,0.6,5.0,2.02,0.03,3.6,51.0,17.3,0.0,1.99,22.0,56.0,2.8,49.0
2.3,0.32,56.0,40.0,6.3,0.5,5.0,2.06,0.04,3.4,46.0,17.3,0.0,2.02,24.0,52.0,2.8,47.0
2.5,0.33,53.0,36.0,7.4,0.6,6.0,2.09,0.04,3.4,52.0,17.0,0.0,2.04,19.0,53.0,2.5,41.0
2.4,0.32,52.0,42.0,9.5,0.6,8.0,2.09,0.05,2.7,44.0,17.0,0.0,2.04,23.0,49.0,2.5,49.0
2.6,0.37,50.0,52.0,13.7,1.1,12.0,2.1,0.07,3.2,45.0,17.3,0.0,2.02,24.0,47.0,2.9,43.0
2.8,0.37,52.0,60.0,14.0,1.4,12.0,2.08,0.07,3.8,50.0,18.2,0.0,2.0,23.0,46.0,3.3,49.0
2.1,0.33,57.0,69.0,11.4,1.4,9.0,2.04,0.06,5.9,43.0,19.4,0.0,1.99,25.0,45.0,4.5,45.0
1.7,0.34,60.0,67.0,10.2,1.1,9.0,2.06,0.07,4.5,30.0,20.4,0.0,1.99,27.0,44.0,3.9,42.0
1.7,0.37,55.0,68.0,10.8,1.3,9.0,2.18,0.08,4.3,32.0,21.9,0.0,2.1,28.0,44.0,3.5,40.0
1.7,0.37,61.0,66.0,10.6,1.1,9.0,2.12,0.08,4.1,28.0,21.8,0.0,2.04,25.0,45.0,3.4,32.0
1.5,0.39,63.0,67.0,10.7,1.0,9.0,2.14,0.09,4.0,34.0,21.2,0.0,2.04,25.0,47.0,3.1,39.0
1.8,0.43,62.0,62.0,12.1,1.0,11.0,2.1,0.09,3.1,34.0,20.5,0.0,2.0,39.0,49.0,2.8,41.0
1.4,0.49,61.0,67.0,13.7,0.8,12.0,2.13,0.1,3.3,30.0,19.5,0.0,2.02,32.0,53.0,2.6,40.0
1.4,0.53,62.0,76.0,14.0,0.6,13.0,2.15,0.11,3.1,45.0,18.7,0.0,2.04,44.0,57.0,2.6,45.0
1.6,0.49,62.0,76.0,13.3,0.7,12.0,2.14,0.09,2.7,43.0,18.3,0.0,2.04,41.0,59.0,2.3,44.0
1.5,0.49,61.0,75.0,14.0,0.7,13.0,2.15,0.09,2.1,33.0,18.1,0.0,2.06,44.0,60.0,1.8,41.0
1.3,0.48,62.0,65.0,13.2,0.7,12.0,2.16,0.11,2.6,56.0,18.3,0.0,2.04,43.0,59.0,2.0,44.0
0.9,0.44,62.0,71.0,11.1,0.6,10.0,2.13,0.07,2.5,36.0,18.5,0.0,2.06,51.0,59.0,2.0,44.0
0.9,0.48,62.0,88.0,10.8,0.6,10.0,2.17,0.09,2.5,31.0,18.3,0.0,2.08,55.0,63.0,2.1,35.0
1.2,0.44,62.0,79.0,10.9,0.5,10.0,2.11,0.08,3.5,28.0,17.2,0.0,2.02,49.0,72.0,2.8,29.0
2.2,0.35,59.0,61.0,10.7,1.1,9.0,2.06,0.06,2.8,51.0,16.6,0.0,2.0,32.0,74.0,2.7,42.0
1.9,0.28,55.0,42.0,7.7,1.1,6.0,2.02,0.03,3.2,45.0,15.9,0.0,2.0,24.0,80.0,2.5,47.0
1.8,0.28,49.0,35.0,8.0,1.1,6.0,2.04,0.05,2.1,18.0,15.7,0.0,2.0,21.0,83.0,2.3,27.0
1.8,0.26,47.0,18.0,8.1,1.0,7.0,2.04,0.04,2.5,30.0,15.8,0.0,2.0,13.0,81.0,2.1,34.0
2.0,0.23,43.0,14.0,8.0,1.0,6.0,2.02,0.04,2.4,40.0,16.0,0.0,1.99,10.0,79.0,2.1,38.0
2.2,0.22,40.0,13.0,9.7,1.2,8.0,2.02,0.05,2.5,22.0,16.0,0.0,1.98,11.0,78.0,2.3,29.0
2.5,0.28,34.0,15.0,14.3,1.4,12.0,2.04,0.06,2.9,33.0,16.1,0.0,1.98,10.0,78.0,2.2,32.0
2.3,0.28,33.0,17.0,15.9,1.8,14.0,2.02,0.06,3.3,28.0,16.3,0.0,1.97,12.0,78.0,2.4,29.0
2.4,0.28,32.0,21.0,17.9,2.5,15.0,2.04,0.08,3.2,36.0,16.4,0.0,1.97,10.0,80.0,2.5,30.0
2.0,0.26,33.0,13.0,17.4,2.9,14.0,2.04,0.09,3.8,30.0,16.7,0.0,1.96,9.0,79.0,2.9,33.0
2.1,0.25,36.0,16.0,15.0,3.0,11.0,2.04,0.08,3.4,33.0,17.4,0.0,1.96,11.0,75.0,2.9,38.0
2.1,0.24,38.0,12.0,14.4,3.0,11.0,2.04,0.08,4.2,27.0,18.0,0.0,1.96,9.0,71.0,3.2,29.0
2.5,0.21,40.0,12.0,12.4,2.8,9.0,2.0,0.06,3.0,29.0,18.2,0.0,1.95,6.0,69.0,3.1,29.0
2.6,0.21,38.0,13.0,12.5,2.4,10.0,2.02,0.07,3.1,40.0,18.2,0.0,1.96,3.0,68.0,2.8,31.0
2.5,0.21,36.0,26.0,14.1,2.2,11.0,2.02,0.08,4.0,28.0,17.3,0.0,1.95,4.0,71.0,3.5,28.0
2.2,0.23,36.0,21.0,14.0,2.2,11.0,2.02,0.07,3.3,30.0,16.9,0.0,1.95,7.0,74.0,3.0,34.0
2.0,0.27,34.0,18.0,14.6,1.8,12.0,2.06,0.1,3.8,28.0,16.5,0.0,1.96,9.0,76.0,3.1,32.0
2.4,0.28,33.0,13.0,14.8,1.4,13.0,2.04,0.08,3.2,40.0,15.9,0.0,1.97,6.0,78.0,2.7,36.0
2.2,0.28,36.0,10.0,12.1,1.2,10.0,2.04,0.07,3.1,48.0,15.9,0.0,1.97,13.0,76.0,2.7,46.0
2.0,0.27,37.0,8.0,11.0,1.1,9.0,2.04,0.07,3.5,35.0,15.7,0.0,1.98,8.0,77.0,2.5,40.0
2.2,0.26,38.0,7.0,10.0,1.1,8.0,2.02,0.05,2.8,28.0,15.7,0.0,1.97,4.0,79.0,2.5,37.0
2.4,0.24,38.0,6.0,8.5,1.1,7.0,2.02,0.05,2.9,29.0,15.6,0.0,1.97,3.0,78.0,2.3,40.0
2.6,0.23,39.0,3.0,8.1,1.1,7.0,2.02,0.04,2.8,43.0,15.6,0.0,1.98,2.0,79.0,2.3,44.0
2.7,0.21,41.0,8.0,7.6,1.1,6.0,2.0,0.03,3.1,40.0,15.4,0.0,1.98,3.0,79.0,2.2,41.0
1.9,0.19,44.0,7.0,6.1,0.6,5.0,2.0,0.02,2.6,49.0,15.6,0.0,1.98,7.0,74.0,2.1,46.0
1.7,0.18,45.0,8.0,5.0,0.3,4.0,1.99,0.01,2.2,57.0,15.8,0.0,1.98,6.0,72.0,2.0,45.0
1.5,0.18,46.0,8.0,4.1,0.2,3.0,1.99,0.01,2.2,55.0,15.8,0.0,1.98,8.0,72.0,1.9,51.0
1.5,0.19,46.0,4.0,3.9,0.4,3.0,2.0,0.01,1.7,36.0,15.8,0.0,1.99,6.0,73.0,1.6,42.0
1.4,0.2,44.0,9.0,5.5,0.4,5.0,2.0,0.01,1.6,47.0,16.1,0.0,2.0,4.0,71.0,1.5,43.0
1.2,0.22,43.0,8.0,7.2,0.5,6.0,2.02,0.02,1.9,47.0,16.2,0.0,2.0,7.0,72.0,1.6,46.0
1.0,0.31,38.0,7.0,11.6,0.5,11.0,2.06,0.05,1.3,60.0,16.4,0.0,2.0,7.0,72.0,1.2,53.0
1.2,0.32,37.0,12.0,13.5,0.8,12.0,2.04,0.06,1.7,68.0,16.6,0.0,1.98,5.0,73.0,1.6,63.0
1.2,0.3,36.0,11.0,14.6,1.2,13.0,2.06,0.06,2.5,40.0,17.1,0.0,2.0,8.0,71.0,1.8,43.0
1.3,0.26,36.0,19.0,14.7,1.5,13.0,2.06,0.07,2.6,44.0,17.7,0.0,2.0,10.0,68.0,1.9,43.0
1.4,0.22,44.0,8.0,8.4,1.7,6.0,1.99,0.04,2.0,65.0,21.3,0.0,1.95,8.0,59.0,1.6,56.0
1.7,0.23,42.0,11.0,9.6,1.5,8.0,2.0,0.06,2.7,33.0,21.5,0.0,1.95,6.0,60.0,1.9,32.0
1.5,0.24,40.0,10.0,10.5,1.3,9.0,2.02,0.06,2.0,54.0,21.0,0.0,1.97,6.0,62.0,1.6,55.0
1.4,0.26,36.0,10.0,11.8,1.2,10.0,2.04,0.09,1.8,54.0,20.3,0.0,1.96,6.0,66.0,1.7,63.0
1.4,0.32,29.0,11.0,16.2,0.9,15.0,2.11,0.11,2.2,28.0,19.4,0.0,2.0,5.0,70.0,1.9,36.0
1.0,0.37,26.0,11.0,18.0,0.7,17.0,2.14,0.12,1.8,36.0,18.6,0.0,2.02,6.0,73.0,1.6,44.0
1.2,0.35,28.0,7.0,15.7,0.6,15.0,2.13,0.11,0.9,52.0,18.1,0.0,2.02,8.0,74.0,1.2,59.0
0.9,0.34,27.0,9.0,15.5,0.6,14.0,2.17,0.12,1.5,42.0,17.9,0.0,2.04,11.0,75.0,1.1,44.0
1.3,0.37,25.0,8.0,17.5,0.6,16.0,2.14,0.11,0.8,82.0,17.7,0.0,2.02,8.0,76.0,0.8,66.0
1.1,0.33,26.0,11.0,14.5,0.5,14.0,2.12,0.09,0.4,57.0,17.2,0.0,2.02,9.0,79.0,0.7,70.0
0.9,0.37,18.0,10.0,16.7,0.6,16.0,2.29,0.12,0.8,74.0,16.9,0.0,2.18,9.0,81.0,0.4,62.0
1.2,0.32,19.0,14.0,15.8,0.5,15.0,2.13,0.09,0.3,67.0,16.6,0.0,2.04,9.0,84.0,0.8,77.0
1.6,0.34,8.0,17.0,20.9,1.5,19.0,2.34,0.16,0.5,173.0,16.4,0.0,2.18,15.0,86.0,0.3,185.0
1.6,0.33,1.0,21.0,23.0,2.6,20.0,2.31,0.15,0.8,152.0,16.0,0.0,2.17,14.0,90.0,0.4,164.0
1.4,0.3,4.0,26.0,20.1,1.8,18.0,2.25,0.13,0.3,45.0,16.0,0.0,2.13,16.0,90.0,0.7,157.0
1.8,0.3,10.0,25.0,17.2,1.2,16.0,2.25,0.12,0.5,139.0,16.0,0.0,2.14,19.0,89.0,0.5,148.0
2.0,0.33,7.0,37.0,18.5,1.5,17.0,2.25,0.13,0.9,185.0,16.1,0.0,2.12,19.0,91.0,0.6,152.0
1.3,0.35,7.0,47.0,18.5,1.7,16.0,2.22,0.12,0.8,82.0,16.0,0.0,2.1,31.0,92.0,0.4,116.0
1.4,0.46,10.0,51.0,20.6,3.4,17.0,2.22,0.14,1.1,134.0,16.7,0.0,2.08,28.0,90.0,0.7,130.0
1.6,0.47,9.0,50.0,25.3,6.2,19.0,2.22,0.14,0.3,117.0,17.3,0.0,2.08,35.0,87.0,0.5,124.0
1.5,0.49,16.0,50.0,26.7,8.5,18.0,2.25,0.17,1.6,41.0,18.5,0.0,2.08,33.0,81.0,0.9,48.0
1.7,0.41,29.0,50.0,23.0,5.0,17.0,2.27,0.18,2.0,291.0,19.4,0.0,2.09,28.0,77.0,1.0,324.0
1.9,0.32,42.0,38.0,14.1,2.4,11.0,2.11,0.08,1.5,307.0,19.8,0.0,2.02,24.0,75.0,1.5,293.0
2.5,0.32,48.0,37.0,14.2,2.1,12.0,2.15,0.11,1.8,10.0,21.2,0.0,2.04,22.0,72.0,0.8,20.0
2.0,0.26,52.0,27.0,10.2,1.3,8.0,2.04,0.05,1.4,24.0,21.0,0.0,1.99,14.0,75.0,0.9,38.0
1.7,0.25,49.0,29.0,9.0,1.3,7.0,2.04,0.06,2.7,41.0,20.5,0.0,1.99,16.0,78.0,1.4,35.0
1.7,0.24,48.0,18.0,8.2,1.1,7.0,2.0,0.05,1.1,217.0,20.1,0.0,1.96,3.0,79.0,1.9,38.0
1.4,0.28,42.0,19.0,10.4,1.0,9.0,2.06,0.07,1.5,40.0,20.1,0.0,1.99,8.0,80.0,0.5,22.0
1.3,0.28,41.0,16.0,11.4,0.8,10.0,2.04,0.08,1.8,31.0,19.0,0.0,1.97,10.0,85.0,0.8,28.0
1.2,0.27,42.0,20.0,9.0,0.6,8.0,2.02,0.05,2.4,33.0,18.2,0.0,1.97,11.0,90.0,1.0,32.0
1.1,0.26,43.0,21.0,7.5,0.5,6.0,2.02,0.05,2.7,41.0,17.5,0.0,1.97,9.0,92.0,2.0,39.0
1.1,0.21,43.0,7.0,6.5,0.6,5.0,2.0,0.06,3.3,43.0,17.3,0.0,1.94,7.0,92.0,2.5,32.0
1.1,0.2,41.0,8.0,7.1,0.5,6.0,1.98,0.03,2.8,29.0,17.4,0.0,1.95,7.0,89.0,2.1,41.0
1.1,0.2,39.0,10.0,7.7,0.7,7.0,2.0,0.05,2.7,30.0,17.3,0.0,1.95,8.0,88.0,2.2,33.0
1.2,0.18,41.0,12.0,6.4,0.5,5.0,1.98,0.03,1.9,46.0,17.0,0.0,1.95,11.0,89.0,2.0,32.0
1.1,0.18,43.0,7.0,4.6,0.4,4.0,1.97,0.01,2.0,43.0,16.3,0.0,1.96,6.0,93.0,1.8,40.0
0.9,0.19,43.0,0.0,4.3,0.7,3.0,1.95,0.0,2.6,35.0,15.4,0.0,1.95,4.0,97.0,1.6,38.0
1.2,0.18,43.0,0.0,4.1,0.5,3.0,1.96,0.02,2.0,35.0,15.1,0.0,1.94,8.0,97.0,2.0,31.0
1.3,0.17,42.0,3.0,3.6,0.5,3.0,1.97,0.01,1.8,33.0,15.0,0.0,1.96,6.0,96.0,1.4,42.0
1.7,0.19,41.0,5.0,4.2,0.5,3.0,1.98,0.02,1.4,33.0,15.1,0.5,1.96,5.0,96.0,1.7,34.0
1.6,0.2,40.0,5.0,4.6,0.7,3.0,1.98,0.01,2.9,37.0,14.8,0.5,1.97,5.0,97.0,2.0,35.0
1.8,0.19,41.0,13.0,5.3,0.6,4.0,1.98,0.02,2.5,52.0,14.5,0.0,1.96,6.0,96.0,2.3,36.0
1.8,0.25,38.0,9.0,8.6,0.6,7.0,2.0,0.05,3.3,31.0,14.9,0.0,1.96,5.0,92.0,2.3,33.0
